Timestamp,Battery Level,Network Status,Power State,Bluetooth Connected,Location Enabled,Brightness,Total Usage Time
15/11/2024 07:30:40,96,wifi,unplugged,No,Yes,26.27,4m 11s
15/11/2024 08:00:49,92,wifi,unplugged,No,Yes,19.22,10m 28s
15/11/2024 08:30:50,88,cellular,unplugged,No,Yes,100.00,2m 3s
15/11/2024 09:00:50,83,cellular,unplugged,No,Yes,31.37,3m 56s
15/11/2024 09:30:55,78,cellular,unplugged,No,Yes,100.00,6m 8s
15/11/2024 10:00:56,75,cellular,unplugged,No,Yes,3.92,2m 11s
15/11/2024 10:30:56,74,cellular,unplugged,No,Yes,3.92,0m 56s
15/11/2024 11:00:56,72,cellular,unplugged,No,Yes,3.92,0m 27s
15/11/2024 11:31:44,70,cellular,unplugged,No,Yes,3.92,0m 37s
15/11/2024 12:01:44,69,cellular,unplugged,No,Yes,3.92,0m 0s
15/11/2024 12:31:46,67,cellular,unplugged,No,Yes,3.92,0m 1s
15/11/2024 13:02:05,64,cellular,unplugged,No,Yes,3.92,0m 17s
15/11/2024 13:32:05,62,cellular,unplugged,No,Yes,3.92,0m 41s
15/11/2024 14:02:06,60,cellular,unplugged,No,Yes,47.84,0m 10s
15/11/2024 14:32:06,57,cellular,unplugged,No,Yes,3.92,0m 2s
15/11/2024 15:02:06,54,cellular,unplugged,No,Yes,3.92,0m 33s
15/11/2024 15:32:06,45,wifi,unplugged,No,Yes,11.37,9m 23s
15/11/2024 16:02:23,41,wifi,unplugged,No,Yes,3.92,0m 11s
15/11/2024 16:32:23,40,wifi,unplugged,No,Yes,3.92,3m 8s
15/11/2024 17:02:58,39,wifi,unplugged,No,Yes,11.37,0m 2s
15/11/2024 17:32:58,37,wifi,unplugged,No,Yes,25.49,2m 27s
15/11/2024 18:02:58,36,wifi,unplugged,No,Yes,26.67,0m 0s
15/11/2024 18:32:58,31,wifi,unplugged,No,Yes,12.55,2m 51s
15/11/2024 19:02:59,26,wifi,unplugged,No,Yes,27.84,10m 47s
15/11/2024 19:32:59,16,wifi,unplugged,No,Yes,10.20,13m 51s
15/11/2024 20:03:04,11,wifi,unplugged,No,Yes,3.92,2m 38s
15/11/2024 20:33:07,10,wifi,unplugged,No,Yes,3.92,0m 0s
15/11/2024 21:03:07,5,wifi,charging,No,Yes,28.24,5m 37s
15/11/2024 21:33:07,24,wifi,unplugged,No,Yes,27.84,11m 46s
17/11/2024 14:11:20,23,wifi,unplugged,No,Yes,27.45,0m 0s
